pair_id,component,passed,finite,presence_match,reference_l2,candidate_l2,difference_l2,relative_l2,cosine,max_abs,zero_case
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_1,True,True,True,243.3565246065024,243.3565246065024,0.0,0.0,0.9999999999999761,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_2,True,True,True,188.52125582497882,188.52125582497882,0.0,0.0,0.9999999999999695,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_3,True,True,True,188.52125582497882,188.52125582497882,0.0,0.0,0.9999999999999695,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_4,True,True,True,147.86305412913015,147.86305412913015,0.0,0.0,0.9999999999999862,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_5,True,True,True,122.53959578567061,122.53959578567061,0.0,0.0,0.9999999999999903,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/beliefs/layer_6,True,True,True,191.68671199053244,191.68671199053244,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_4,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_5,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/prediction_errors/layer_6,True,True,True,0.023044642231535472,0.023044642231535472,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_4,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_5,True,True,True,0.0034745568608107597,0.0034745568608107597,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_0/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_1,True,True,True,243.3565246065024,243.3565246065024,0.0,0.0,0.9999999999999761,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_2,True,True,True,188.52125582497882,188.52125582497882,0.0,0.0,0.9999999999999695,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_3,True,True,True,188.52125582497882,188.52125582497882,0.0,0.0,0.9999999999999695,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_4,True,True,True,147.8630538265411,147.8630538265411,0.0,0.0,0.9999999999999873,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_5,True,True,True,122.53958179994858,122.53958179994858,0.0,0.0,0.9999999999999912,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/beliefs/layer_6,True,True,True,191.68671199053244,191.68671199053244,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_4,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_5,True,True,True,0.0034745422412226917,0.0034745422412226917,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/prediction_errors/layer_6,True,True,True,0.023044642231535472,0.023044642231535472,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_4,True,True,True,0.0004956108576223866,0.0004956108576223866,0.0,0.0,0.9999999999999991,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_5,True,True,True,0.003127102715917088,0.003127102715917088,0.0,0.0,1.0000000000000004,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_1/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_1,True,True,True,243.3565246065024,243.3565246065024,0.0,0.0,0.9999999999999761,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_2,True,True,True,188.52125582497882,188.52125582497882,0.0,0.0,0.9999999999999695,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_3,True,True,True,188.52125575560672,188.52125575560672,0.0,0.0,0.9999999999999705,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_4,True,True,True,147.8630533639953,147.8630533639953,0.0,0.0,0.9999999999999853,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_5,True,True,True,122.53956925169129,122.53956925169129,0.0,0.0,0.9999999999999908,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/beliefs/layer_6,True,True,True,191.68671199053244,191.68671199053244,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_3,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_4,True,True,True,0.0004956178941549643,0.0004956178941549643,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_5,True,True,True,0.006601673802681977,0.006601673802681977,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/prediction_errors/layer_6,True,True,True,0.023044642231535472,0.023044642231535472,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_3,True,True,True,7.949868407300559e-05,7.949868407300559e-05,0.0,0.0,0.9999999999999971,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_4,True,True,True,0.0008921040259597677,0.0008921040259597677,0.0,0.0,0.9999999999999993,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_5,True,True,True,0.002814389574770841,0.002814389574770841,0.0,0.0,0.9999999999999986,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_2/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_1,True,True,True,243.3565246065024,243.3565246065024,0.0,0.0,0.9999999999999761,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_2,True,True,True,188.52125580477076,188.52125580477076,0.0,0.0,0.9999999999999682,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_3,True,True,True,188.5212555836065,188.5212555836065,0.0,0.0,0.9999999999999707,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_4,True,True,True,147.86305278819773,147.86305278819773,0.0,0.0,0.9999999999999863,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_5,True,True,True,122.53955797574261,122.53955797574261,0.0,0.0,0.9999999999999932,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/beliefs/layer_6,True,True,True,191.68671199053244,191.68671199053244,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_2,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_3,True,True,True,7.954094985029052e-05,7.954094985029052e-05,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_4,True,True,True,0.0013877278093225463,0.0013877278093225463,0.0,0.0,1.0,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_5,True,True,True,0.009416050921373579,0.009416050921373579,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/prediction_errors/layer_6,True,True,True,0.023044642231535472,0.023044642231535472,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_2,True,True,True,7.954095122704036e-06,7.954095122704036e-06,0.0,0.0,0.9999999999999825,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_3,True,True,True,0.00021464288850882922,0.00021464288850882922,0.0,0.0,0.9999999999999958,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_4,True,True,True,0.0012043386212200957,0.0012043386212200957,0.0,0.0,0.9999999999999969,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_5,True,True,True,0.002532951876708411,0.002532951876708411,0.0,0.0,0.9999999999999991,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_3/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_0,True,True,True,198.61801164763378,198.61801164763378,0.0,0.0,0.999999999999978,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_1,True,True,True,243.3565246079346,243.3565246079346,0.0,0.0,0.9999999999999774,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_2,True,True,True,188.52125577822963,188.52125577822963,0.0,0.0,0.9999999999999716,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_3,True,True,True,188.5212552857019,188.5212552857019,0.0,0.0,0.9999999999999734,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_4,True,True,True,147.86305209049956,147.86305209049956,0.0,0.0,0.9999999999999856,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_5,True,True,True,122.53954784555602,122.53954784555602,0.0,0.0,0.9999999999999925,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/beliefs/layer_6,True,True,True,191.68671199053244,191.68671199053244,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_1,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_2,True,True,True,8.022182933414546e-06,8.022182933414546e-06,0.0,0.0,1.0,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_3,True,True,True,0.0002941393128499772,0.0002941393128499772,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_4,True,True,True,0.002592046447517643,0.002592046447517643,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_5,True,True,True,0.01194899454038065,0.01194899454038065,0.0,0.0,0.9999999999999998,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/prediction_errors/layer_6,True,True,True,0.023044642231535472,0.023044642231535472,0.0,0.0,1.0000000000000002,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_1,True,True,True,7.467526131766352e-07,7.467526131766352e-07,0.0,0.0,0.9999999999999919,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_2,True,True,True,2.8633781848355326e-05,2.8633781848355326e-05,0.0,0.0,0.9999999999999887,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_3,True,True,True,0.00038636065788154994,0.00038636065788154994,0.0,0.0,0.9999999999999964,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_4,True,True,True,0.0014452106375866369,0.0014452106375866369,0.0,0.0,0.9999999999999978,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_5,True,True,True,0.00227965753777009,0.00227965753777009,0.0,0.0,0.9999999999999982,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_4/state_corrections/layer_6,True,True,True,,,,,,,both_missing
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_0,True,True,True,198.61801164765416,198.61801164765416,0.0,0.0,0.9999999999999785,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_1,True,True,True,243.35652459338417,243.35652459338417,0.0,0.0,0.9999999999999817,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_2,True,True,True,188.52125573408466,188.52125573408466,0.0,0.0,0.9999999999999685,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_3,True,True,True,188.52125483566365,188.52125483566365,0.0,0.0,0.9999999999999721,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_4,True,True,True,147.86305136979675,147.86305136979675,0.0,0.0,0.9999999999999857,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_5,True,True,True,122.5395387204514,122.5395387204514,0.0,0.0,0.9999999999999919,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/beliefs/layer_6,True,True,True,191.68671199053244,191.68671199053244,0.0,0.0,1.0000000000000009,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/prediction_errors/layer_0,True,True,True,0.0,0.0,0.0,0.0,,0.0,both_zero
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/prediction_errors/layer_1,True,True,True,5.837707265740145e-07,5.837707265740145e-07,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/prediction_errors/layer_2,True,True,True,3.6546440536565776e-05,3.6546440536565776e-05,0.0,0.0,1.0,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/prediction_errors/layer_3,True,True,True,0.000680486440834974,0.000680486440834974,0.0,0.0,0.9999999999999999,0.0,both_active
rocm_float32__fixedpred__seed-0__batch-0,trajectory/after_sweep/sweep_5/prediction_errors/layer_4,True,True,True,0.004037257291271251,0.004037257291271251,0.0,0.0,1.0,0.0,both_active
